
"Banco de México"

"Balanza de pagos"
"Exportaciones de mercancías por países"

"Fecha de consulta: 23/04/2021 11:50:27"

""

"Título","Exportación total (Incluye maquila), Total, Africa","Exportación total (Incluye maquila), Total, América","Exportación total (Incluye maquila), Total, América, América del Norte, Canadá","Exportación total (Incluye maquila), Total, América, América del Norte, Estados Unidos","Exportación total (Incluye maquila), Total, América, América del Sur","Exportación total (Incluye maquila), Total, América, América del Sur, Argentina","Exportación total (Incluye maquila), Total, América, América del Sur, Brasil","Exportación total (Incluye maquila), Total, América, América del Sur, Chile","Exportación total (Incluye maquila), Total, América, América del Sur, Colombia","Exportación total (Incluye maquila), Total, América, América del Sur, Perú","Exportación total (Incluye maquila), Total, América, América del Sur, Venezuela","Exportación total (Incluye maquila), Total, América, Antillas","Exportación total (Incluye maquila), Total, América, Centroamérica","Exportación total (Incluye maquila), Total, América, Centroamérica, Costa Rica","Exportación total (Incluye maquila), Total, América, Centroamérica, El Salvador","Exportación total (Incluye maquila), Total, América, Centroamérica, Guatemala","Exportación total (Incluye maquila), Total, América, Centroamérica, Panamá","Exportación total (Incluye maquila), Total, Asia","Exportación total (Incluye maquila), Total, Asia, China","Exportación total (Incluye maquila), Total, Asia, Filipinas","Exportación total (Incluye maquila), Total, Asia, Hong Kong","Exportación total (Incluye maquila), Total, Asia, Indonesia","Exportación total (Incluye maquila), Total, Asia, Japón","Exportación total (Incluye maquila), Total, Asia, Malasia","Exportación total (Incluye maquila), Total, Asia, Singapur","Exportación total (Incluye maquila), Total, Asia, Tailandia","Exportación total (Incluye maquila), Total, Asia, Taiwán","Exportación total (Incluye maquila), Total, Asia, India","Exportación total (Incluye maquila), Total, Asia, Israel","Exportación total (Incluye maquila), Total, Europa","Exportación total (Incluye maquila), Total, Europa, Unión Europea 2/, Alemania","Exportación total (Incluye maquila), Total, Europa, Unión Europea 2/, Bélgica","Exportación total (Incluye maquila), Total, Europa, Unión Europea 2/, Dinamarca","Exportación total (Incluye maquila), Total, Europa, Unión Europea 2/, España","Exportación total (Incluye maquila), Total, Europa, Unión Europea 2/, Francia","Exportación total (Incluye maquila), Total, Europa, Unión Europea 2/, Italia","Exportación total (Incluye maquila), Total, Europa, Unión Europea 2/, Países Bajos","Exportación total (Incluye maquila), Total, Europa, Unión Europea 2/, Portugal","Exportaciones totales, Total, Europa, Otros países Europeos, Reino Unido","Exportación total (Incluye maquila), Total, Oceanía","Exportación total (Incluye maquila), Total, Oceanía, Australia","Exportación total (Incluye maquila), Total, Oceanía, Nueva Zelandia","Exportación total (Incluye maquila), Total, América, América del Norte","Exportación total (Incluye maquila), Total, América, Centroamérica, Otros países de Centroamérica","Exportación total (Incluye maquila), Total, América, América del Sur, Otros países de América del Sur","Exportación total (Incluye maquila), Total, Europa, Unión Europea 2/, Otros países de la Unión Europea","Exportación total (Incluye maquila), Total, Europa, Unión Europea con Reino Unido 1/","Exportación total (Incluye maquila), Total, Europa, Otros países Europeos","Exportación total (Incluye maquila), Total, Asia, Corea","Exportación total (Incluye maquila), Total, Asia, Otros países de Asia","Exportación total (Incluye maquila), Total, Oceanía, Otros países de Oceanía","Exportación total (Incluye maquila), Total, No Identificados","Exportación total (Incluye maquila), Total"
01/07/1995,7080.0,5574889.0,127237.0,5040200.0,239495.0,25644.0,55204.0,45158.0,39526.0,16821.0,36141.0,86941.0,81015.0,12183.0,13095.0,24800.0,20834.0,141422.0,4822.0,479.0,30253.0,577.0,71804.0,1487.0,14632.0,419.0,3132.0,1274.0,1446.0,318304.0,43652.0,46429.0,523.0,84891.0,23941.0,11606.0,10146.0,1877.0,30159.0,6827.0,4739.0,132.0,5167438.0,10103.0,21001.0,7031.0,260255.0,88208.0,5333.0,5764.0,1956.0,59.0,6048581.0
01/08/1995,3962.0,6469221.0,170885.0,5894694.0,234345.0,26436.0,58960.0,37060.0,44375.0,15743.0,33446.0,89766.0,79530.0,10342.0,11591.0,28120.0,17692.0,203021.0,8344.0,774.0,59608.0,175.0,87521.0,1549.0,16631.0,1394.0,5710.0,8815.0,1130.0,413989.0,52116.0,26842.0,622.0,34800.0,45782.0,61974.0,21028.0,16076.0,59915.0,8914.0,8735.0,179.0,6065580.0,11785.0,18325.0,14069.0,333224.0,140680.0,4818.0,6552.0,0.0,57.0,7099164.0
01/09/1995,3015.0,6377409.0,125653.0,5847334.0,228934.0,19409.0,49999.0,42665.0,37559.0,12544.0,43555.0,99102.0,76385.0,11461.0,10217.0,26258.0,17127.0,162925.0,7824.0,494.0,48283.0,1371.0,63888.0,859.0,15079.0,4134.0,5488.0,1985.0,685.0,387953.0,58943.0,47822.0,720.0,82603.0,43712.0,16175.0,13558.0,2354.0,40615.0,8069.0,5307.0,292.0,5972988.0,11322.0,23203.0,13157.0,319659.0,108909.0,4378.0,8457.0,2470.0,53.0,6939424.0
01/10/1995,3755.0,6794607.0,198736.0,6152825.0,227307.0,23455.0,43960.0,41174.0,40634.0,14523.0,38740.0,126642.0,89096.0,13198.0,13019.0,31993.0,19995.0,200539.0,518.0,785.0,36787.0,2203.0,105362.0,1023.0,18000.0,5788.0,9282.0,715.0,1244.0,341018.0,42987.0,34361.0,1038.0,45979.0,42878.0,11105.0,29974.0,1948.0,43513.0,6409.0,5927.0,438.0,6351562.0,10891.0,24821.0,14450.0,268233.0,116298.0,3945.0,14887.0,44.0,65.0,7346393.0
01/11/1995,3240.0,6461325.0,146015.0,5891416.0,256554.0,22073.0,57107.0,44425.0,40583.0,15149.0,57875.0,88093.0,79247.0,14577.0,11438.0,28252.0,14033.0,135780.0,4720.0,310.0,44228.0,1306.0,52542.0,1226.0,10788.0,3957.0,1875.0,205.0,487.0,303602.0,52245.0,34064.0,721.0,47813.0,31856.0,10022.0,12346.0,15614.0,32679.0,5183.0,4855.0,279.0,6037431.0,10947.0,19342.0,29979.0,267339.0,68942.0,4745.0,9391.0,49.0,59.0,6909189.0
01/12/1995,3773.0,6210468.0,123451.0,5648107.0,233163.0,24391.0,59547.0,43591.0,38614.0,19103.0,26937.0,118154.0,87592.0,15646.0,13437.0,29585.0,17768.0,215039.0,359.0,782.0,45924.0,678.0,94422.0,1827.0,15004.0,3900.0,2559.0,447.0,727.0,343923.0,53481.0,45176.0,875.0,72001.0,35178.0,12708.0,17549.0,1801.0,37355.0,7242.0,7011.0,213.0,5771559.0,11156.0,20980.0,24858.0,300982.0,80296.0,41905.0,6505.0,18.0,158.0,6780603.0
01/01/1996,16110.0,6614333.0,167920.0,6001439.0,212528.0,29678.0,45519.0,50497.0,36720.0,11218.0,25125.0,141960.0,90485.0,11350.0,11256.0,32762.0,22323.0,172404.0,1688.0,593.0,36906.0,669.0,93300.0,1241.0,11444.0,3873.0,1936.0,274.0,1369.0,331298.0,49316.0,26683.0,554.0,70525.0,42319.0,8920.0,13622.0,866.0,33172.0,8588.0,5862.0,131.0,6169360.0,12794.0,13771.0,15411.0,261388.0,103082.0,4804.0,14307.0,2595.0,57.0,7142790.0
01/02/1996,2642.0,6616161.0,175236.0,6043190.0,207204.0,24889.0,52144.0,45302.0,31115.0,12797.0,25339.0,107721.0,82810.0,11953.0,10972.0,30221.0,19096.0,185098.0,1054.0,579.0,31530.0,425.0,116073.0,712.0,14159.0,4007.0,2709.0,2107.0,740.0,303633.0,63363.0,24522.0,634.0,45852.0,35801.0,10724.0,14113.0,14209.0,35315.0,4771.0,4540.0,150.0,6218426.0,10568.0,15618.0,16755.0,261288.0,77660.0,4811.0,6192.0,81.0,169.0,7112474.0
01/03/1996,7565.0,7067439.0,152509.0,6287737.0,329567.0,33960.0,106462.0,62751.0,38893.0,17036.0,54918.0,198672.0,98953.0,13714.0,13419.0,31381.0,25292.0,211269.0,1610.0,2643.0,55743.0,350.0,86424.0,2066.0,15326.0,4002.0,3454.0,1370.0,1014.0,321232.0,47872.0,39765.0,956.0,61502.0,33215.0,10367.0,18563.0,989.0,45696.0,7539.0,4650.0,325.0,6440247.0,15147.0,15547.0,21265.0,280190.0,86738.0,29668.0,7599.0,2564.0,69.0,7615113.0
01/04/1996,2850.0,7340827.0,156620.0,6686309.0,292158.0,50115.0,73731.0,56319.0,39728.0,14645.0,33738.0,114323.0,91417.0,16447.0,11236.0,29083.0,20881.0,169729.0,2065.0,710.0,29534.0,1389.0,84887.0,1461.0,24008.0,2660.0,3637.0,3588.0,920.0,395545.0,66916.0,42425.0,784.0,80368.0,38080.0,9553.0,19153.0,1648.0,70477.0,6533.0,6057.0,208.0,6842929.0,13770.0,23882.0,10821.0,340225.0,125797.0,5112.0,9758.0,268.0,56.0,7915540.0
